,gene,score,p-value
15504,1810041L15Rik,0.36811473395841343,1.4132443648196025e-11
10628,Nisch,0.3676003215376667,1.515800813376098e-11
4756,Sdc3,0.3649800474256857,2.1616289509468962e-11
14644,Rtn1,0.364526157865614,2.29794534023247e-11
899,Uhmk1,0.36369079104271496,2.5710507238375196e-11
5163,9330182L06Rik,0.3632851359022212,2.7148320484028255e-11
13599,Rac3,0.36298214780341165,2.827304028739583e-11
2983,Rab9b,0.3629148624570384,2.852890058243405e-11
17308,Paip2,0.36214830321845703,3.160782673416154e-11
14176,Cox7c,0.3617062462089017,3.3528063492862636e-11
12068,Epm2aip1,0.36152749211960195,3.4336398455011966e-11
14805,Ngb,0.36069259844333484,3.837012769461388e-11
7307,Ube2m,0.3606414762726926,3.863157668521244e-11
15653,Faim2,0.3604912300903805,3.9410047278371315e-11
7348,Pnmal2,0.36040596298246674,3.985861428749612e-11
10256,Gm39244,0.3603816932400973,3.998719714027902e-11
12581,Snap47,0.3600433568212695,4.1822348766515564e-11
11558,Pstpip1,0.3593270974041039,4.598198999728789e-11
3362,Rsrc1,0.3584467246369342,5.1648980244565315e-11
4077,Pdp1,0.35786977047971424,5.572576405292354e-11
5978,5930412G12Rik,0.35768732920734314,5.7078885696479026e-11
15474,Ndufa6,0.35667034985755075,6.522814263013657e-11
8744,Tpd52l1,0.35623759343143957,6.902973472999271e-11
2979,Tceal3,0.35595825089000693,7.159726292968159e-11
7276,Smim17,0.3559528830887524,7.164749911391114e-11
13839,Hivep1,0.35566272492461315,7.441468062523901e-11
4841,Rcan3,0.35557102369529503,7.531064800585774e-11
4776,Atpif1,0.3551289876650257,7.977893973387842e-11
18053,Crtac1,0.35501885329508504,8.093176081670401e-11
2423,Fam210b,0.353902647730546,9.356892583620053e-11
9161,Aes,0.3538801217981395,9.384275624199568e-11
475,Gbx2,0.3538376734296324,9.436088896242243e-11
1759,Syt13,0.353463145368286,9.905470658223118e-11
9985,Tecr,0.3526443391235737,1.1012130321230964e-10
13659,Gng4,0.35233753267446927,1.1457031228287953e-10
18215,mt-Cytb,0.3519799613217626,1.1997632489196892e-10
4574,Rnf220,0.35136974898177303,1.2978021268814252e-10
11362,AW551984,0.35129348988128134,1.310588887042069e-10
3058,Nbdy,0.3510008244449686,1.360808893054775e-10
5522,C530008M17Rik,0.3508734148830533,1.383252009977526e-10
4440,Dnajc6,0.35071396113237213,1.411847318201589e-10
2967,Arxes2,0.3506716386937425,1.4195331634274147e-10
4871,Epha8,0.34969736442030563,1.6081478597202632e-10
3347,Mme,0.3495106714825085,1.6469748345366125e-10
13516,Mgat5b,0.349474306533049,1.6546431020080578e-10
5100,Aurkaip1,0.3493730271839501,1.6761833030828814e-10
11324,Kirrel3,0.3493628579200213,1.6783611162755075e-10
1445,Stxbp1,0.349277465561545,1.6967573200873706e-10
16819,Gabbr1,0.3489352809749951,1.7724615992940977e-10
6080,Ufsp1,0.3487530352179041,1.814111433338359e-10
2685,Igsf1,0.3484059654148241,1.8960771925417434e-10
13098,Cacna1g,0.3481653452140855,1.9550051029962293e-10
16124,Cd200,0.3476508208460883,2.0870478964795082e-10
14195,Ankrd34b,0.3475888498676953,2.1035249194129705e-10
13112,Samd14,0.3473832916306344,2.1590898055344666e-10
928,Pfdn2,0.3472587805975178,2.193437787086415e-10
2635,Pgrmc1,0.3469296681785376,2.2868053006717194e-10
3378,Sptssb,0.34629412833734824,2.478160991288621e-10
6567,Adcyap1r1,0.3460166098387393,2.566520304724397e-10
4051,Impad1,0.34587005704394114,2.6144091811638566e-10
1921,Ttbk2,0.3457760089406816,2.645597471403844e-10
11110,Cldn10,0.3445301986354808,3.094457276746843e-10
16633,Ndufv3,0.34425762392830367,3.202105882403353e-10
4888,Pink1,0.34375791498680536,3.4089843380470875e-10
16839,Rcan2,0.34326373813585814,3.6263185140263604e-10
4879,Rap1gap,0.34319205220922605,3.6589427910444314e-10
7756,Rps11,0.34220341013456856,4.139027776693367e-10
12060,Tmie,0.3408439834604552,4.900216367981802e-10
2988,Zcchc18,0.3407021354925024,4.987064805449018e-10
1100,Nenf,0.3406616760388121,5.01210948029811e-10
648,Klhdc8a,0.3403133200982803,5.232858071436423e-10
13337,1700023F06Rik,0.3398275812070294,5.556491708245833e-10
5210,Kcnh2,0.3371584569308912,7.712684774357889e-10
10870,Gjb6,0.33598500170106327,8.899869358430752e-10
4024,Erich3,0.33523553953574,9.748973304348601e-10
16148,Rpl24,0.3336269235961765,1.184521626935297e-09
12956,Rhbdl3,0.3335651451774372,1.1933880459571332e-09
12531,Hint1,0.3335386943980164,1.1972039090387237e-09
2086,Tmx4,0.33340941438290156,1.2160251712522367e-09
15458,Csdc2,0.3333495219087215,1.2248416323859738e-09
15611,Ccdc184,0.33300044508037285,1.2774748070890894e-09
8690,Slc35d3,0.3329015278309038,1.2927840614348395e-09
3981,Ddah1,0.3321479484971335,1.415402094321281e-09
17560,Rpl17,0.3317395032924323,1.4865012681216948e-09
2387,B4galt5,0.33093144715844053,1.6375084578685463e-09
15802,Tekt5,0.3306914827003741,1.685147556879695e-09
14350,Emb,0.3306744504335935,1.688579513286729e-09
5415,Kcnip4,0.3300924808818616,1.810004462935946e-09
17911,Apba1,0.3299566607462134,1.839538293949286e-09
3094,Ap1s2,0.32961474317216666,1.9159714947297023e-09
2282,Nnat,0.3292721675076184,1.9956362052201904e-09
2406,Atp9a,0.3291237327114419,2.031142945235214e-09
688,Syt2,0.32885180540890574,2.097785350015154e-09
560,Cdh7,0.32844044432418096,2.202645430654378e-09
5878,Rpl6,0.3280201862320618,2.315014577709061e-09
17640,Pitpnm1,0.32798448679221476,2.324811975545343e-09
2509,Nkain4,0.3268632877521932,2.653812255141368e-09
954,Atp1a2,0.32647390787765557,2.778296059742935e-09
7149,Ldhb,0.32638704549575837,2.8068280558405078e-09
3107,Glra2,0.32624086904611205,2.855485374017043e-09
5270,Kcnk3,0.32613363943998147,2.8916972959848407e-09
13405,Axin2,0.3257951303022069,3.0089571255983446e-09
8765,Hs3st5,0.325590406785978,3.0820956531251713e-09
427,Dner,0.3253815214916649,3.1584954577923722e-09
2830,Maged1,0.32449874263780293,3.502131845691624e-09
14177,Edil3,0.32435416523966026,3.5617583538993697e-09
9123,Diras1,0.32404445915410346,3.6928153813800005e-09
15108,Sema5a,0.3233011687679288,4.026694782892132e-09
2932,Nap1l3,0.3219646706884368,4.702021843689814e-09
4010,Miga1,0.32157856326464335,4.916731502893863e-09
16569,Grm4,0.3211708346945139,5.153764012438534e-09
9617,Ank1,0.3201973969439087,5.765277684019738e-09
10692,Fam213a,0.31909271449496407,6.544421587616661e-09
5377,Stk32b,0.3190241823654735,6.595977559210714e-09
2537,Oprl1,0.31899492115647643,6.618110008185016e-09
13665,Hecw1,0.31865597016526376,6.879780744210175e-09
14933,Meg3,0.3185766196427859,6.9424707912006054e-09
17022,Pja2,0.3183863288194378,7.095069036626976e-09
9387,Srgap1,0.3176127875752722,7.74949046955507e-09
3127,Zfhx4,0.3175149056807201,7.836350516230939e-09
15425,Syngr1,0.317478749881975,7.86867270305106e-09
6045,Rhbdd2,0.31730592833729315,8.02496040851103e-09
16189,Robo1,0.3167284446131732,8.569286577777306e-09
