,gene,score,p-value
6299,Copg2,-0.40777179486988846,0.04793350818653037
8015,Il18bp,-0.40773812038193546,0.047953729247038744
17289,Me2,-0.4077118244917372,0.04796952419414588
1889,Zfp106,-0.4074974473987453,0.04809844403435881
9274,Mars,-0.40660310741129574,0.04863919379845984
901,Pcp4l1,-0.40653691252983165,0.04867940534571079
13209,Gprc5c,-0.4063861570610264,0.048771081907789796
14547,Nek9,-0.4063154670310674,0.04881411589311716
11304,Cryab,-0.4061752650922126,0.048899554299304114
1701,Psmc3,-0.4061174092727576,0.04893484534927605
2545,Dynlt3,-0.40599191055749756,0.04901146568736883
11778,Mon1a,-0.4059573369556248,0.049032590232366335
13707,Faf2,-0.40563959158453644,0.04922706605675071
7497,Rbm42,-0.4055026378581676,0.049311073756510795
9380,Ccl25,-0.405289242782044,0.04944219347984777
3996,Ndufaf6,-0.40465071484640674,0.04983615835604418
