,gene,score,p-value
8587,Coro1a,-0.3720433896401565,8.72256392426146e-11
5438,Slc30a3,-0.3714230075257231,9.423763485993782e-11
9236,Bcr,-0.37138767439363696,9.465307990854947e-11
8252,Gm2115,-0.37138436561516935,9.469207542179099e-11
17295,Aif1,-0.3706351370168611,1.0393637833985317e-10
17766,Kctd1,-0.37058921762187347,1.0453063200171295e-10
11257,Ctsb,-0.36962180195063943,1.1784643690904484e-10
9206,Zfp365,-0.36956359920157095,1.1869811120773355e-10
12917,Anxa6,-0.36925288623156005,1.2334696549291906e-10
18323,Ppp1r14b,-0.3684279830878253,1.3656447579661647e-10
12980,Rasd1,-0.366860520624591,1.6557632726169145e-10
10679,Jph3,-0.3667027639962116,1.6880808296238383e-10
10930,Cacna2d3,-0.36648356743607763,1.7340043134986239e-10
14992,Nrcam,-0.36628086435832274,1.7775513126015836e-10
11290,Ptk2b,-0.3660996519272286,1.8173798179684643e-10
7320,Arhgdib,-0.3656411718846291,1.9220608200918194e-10
7214,Pianp,-0.36540810338188734,1.9774986415928377e-10
15384,Bcl11b,-0.36458840313170193,2.1850881757206432e-10
15117,Syt16,-0.36454644579522477,2.1962649545024022e-10
10076,Hmgb2,-0.363799973357059,2.404652202583715e-10
4883,Fabp3,-0.36335638407557336,2.5374545423424116e-10
18509,Gldc,-0.3630512314965174,2.6329196454963184e-10
8111,Apba2,-0.36303085296027643,2.639417746681597e-10
10069,Gpm6a,-0.3629584948837928,2.662616660094409e-10
13607,Rapgefl1,-0.3625944094077934,2.7823856570102107e-10
15427,Tnfaip2,-0.36247429818563337,2.823033103914702e-10
12819,Rack1,-0.36244183417174514,2.834118061208415e-10
7985,Slc17a7,-0.362411988941962,2.844346117358162e-10
3401,Sertm1,-0.3621841481957084,2.923618281968213e-10
1054,Lefty1,-0.3620234950088079,2.9807997012332145e-10
12691,Slc1a4,-0.3619988301485356,2.9896743239017894e-10
772,Ivns1abp,-0.3610920275023435,3.3343730229974874e-10
8432,Lmo1,-0.3609939928993186,3.3738723362635244e-10
5690,Igfbp7,-0.3605427655497283,3.5616132843134954e-10
7811,Arhgap33,-0.3604911917492224,3.5837067409441867e-10
13124,Eif4a1,-0.36042198643032713,3.613562492846311e-10
8548,Cacng3,-0.3602792132359527,3.675921111609301e-10
4826,Dlgap3,-0.3600534604753315,3.776660526372251e-10
1757,Serping1,-0.35944958469001553,4.0594886832236213e-10
7657,Gsk3a,-0.3593087481991972,4.128349765414403e-10
9339,Sbno2,-0.3590953440350356,4.2348584070388363e-10
475,Ngef,-0.358844325569064,4.363557042957751e-10
13533,Gngt2,-0.35883169250686486,4.370133466095011e-10
10237,Large1,-0.35882848310192783,4.371805725855731e-10
18561,Rbp4,-0.3586323240102714,4.4752022967195895e-10
16767,Mrps6,-0.35849828269105877,4.547217535408278e-10
7228,Tnfrsf1a,-0.35795102249339256,4.853089964832826e-10
5096,Efhd2,-0.3569792777496827,5.446133739273561e-10
1843,Slc1a2,-0.3568085253939348,5.557365786119663e-10
15735,Ptp4a3,-0.35656337226579954,5.720928062960418e-10
3447,Kcnab1,-0.3565158281042892,5.753185257407735e-10
5254,Acap3,-0.3562729087801511,5.920772941073859e-10
2472,Cebpb,-0.35547743429685774,6.503386818212959e-10
5745,Sept11,-0.3551346384172212,6.771269291721346e-10
8112,Fam189a1,-0.3546642936545804,7.156312839654666e-10
15968,Cyb5r3,-0.35415427030204455,7.597842896309127e-10
3835,Fam212b,-0.35397070101275085,7.763138715210922e-10
17339,H2-T23,-0.35385738801609334,7.866907825600582e-10
6208,Stx1a,-0.3533448845335573,8.353295622629773e-10
13297,Sez6,-0.3533199068077118,8.377731450584872e-10
5685,Hopx,-0.35291266489539863,8.786057898540444e-10
4890,Laptm5,-0.3521072302439236,9.651248252160924e-10
1620,Slc4a10,-0.3513553548435466,1.053311668567978e-09
14664,Iqgap2,-0.3513331743966744,1.0560284036338497e-09
6392,Arpc1b,-0.3505417374366291,1.1575401396986045e-09
9051,Wasf1,-0.349967976815909,1.2369844621665126e-09
6084,Camkk2,-0.34975079304926193,1.268414955652471e-09
15609,Pabpc1,-0.3495842106491145,1.2930458757834928e-09
9522,Cdk17,-0.3495282514129104,1.3014236064660321e-09
9590,Syt1,-0.34880387977771193,1.4147359606817881e-09
2372,Mafb,-0.3487172189925277,1.4289163931257819e-09
8660,Pycard,-0.34868181454245034,1.4347492373302756e-09
11167,Psme1,-0.34857971372432545,1.4516997959853178e-09
2212,Cst3,-0.348310889225237,1.4972632281137635e-09
13182,Pfn1,-0.34812496169318097,1.5295841240207618e-09
6162,Mmp17,-0.34800424870463065,1.5509293968489832e-09
3606,Adam15,-0.3478885781915752,1.5716537661018813e-09
14569,Ftl1-ps1,-0.3478588897849358,1.5770160968940505e-09
15591,Matn2,-0.3476615413820427,1.6131146801474462e-09
10822,Fezf2,-0.34752038353800085,1.6394250002464831e-09
18256,Efemp2,-0.3473161179362595,1.678235696923642e-09
13902,Trim47,-0.3471382245483464,1.7127599265263775e-09
12119,Lysmd2,-0.3469968108934254,1.7406945929764693e-09
7844,Lgi4,-0.3469425562924411,1.7515287584596759e-09
16136,Kcnh3,-0.34654103944673936,1.8337647766524705e-09
8931,Abracl,-0.3463972186878455,1.8641217165724843e-09
4069,Gbp2,-0.3463200505379233,1.880610154747165e-09
18016,Cd74,-0.34608487828383255,1.9317355675592995e-09
16176,Scn8a,-0.34540589068623406,2.087017768032496e-09
7307,Grin2b,-0.345105252048504,2.1595744545149176e-09
7842,Fxyd7,-0.3448913364849434,2.2126832949421484e-09
16801,Hmgn1,-0.34468073773167607,2.2662037594909254e-09
15542,Sub1,-0.34466785073679007,2.2695192011609893e-09
895,Creg1,-0.34440354453553307,2.338563184417499e-09
2982,Slc16a2,-0.3441568316889497,2.4048447539080574e-09
16131,Tuba1c,-0.34415323585325824,2.405824135813869e-09
6387,Nptx2,-0.3433584396020853,2.632051569100881e-09
5056,Igsf21,-0.34273240467205274,2.8246218139035833e-09
4068,Gbp3,-0.342197711170584,2.9998405954040187e-09
15262,Irf2bpl,-0.34178352693912684,3.1427591489315115e-09
14682,Enc1,-0.340925105286304,3.4602639971301964e-09
11362,Lcp1,-0.3409038074575851,3.4685235534800574e-09
13721,Grn,-0.34085891405611485,3.485996337715031e-09
8779,Ifitm2,-0.3403482276269482,3.690855620383166e-09
6708,Gpnmb,-0.33968333590249344,3.975103600826441e-09
16953,Tnfrsf12a,-0.33940162061897733,4.101830890931751e-09
7772,Sipa1l3,-0.33938653547667835,4.108726008631114e-09
14452,Ctla2a,-0.33931151231704526,4.1431846026994505e-09
2634,Plp2,-0.3389567238207232,4.309967019117629e-09
9929,Plpp5,-0.3388584145197045,4.3573194183241514e-09
14227,Ly86,-0.33853686592980775,4.5157424195891435e-09
17222,H2-K1,-0.33844610147247167,4.561460702068029e-09
5005,C1qc,-0.338419983563928,4.574699153107872e-09
14368,Gprin1,-0.33814533582992073,4.716181511528854e-09
6228,Hspb1,-0.3381379456985956,4.720046386923158e-09
15724,Khdrbs3,-0.33723811414226085,5.214270689456204e-09
1844,Cd44,-0.33639958817252175,5.7196543429216186e-09
11171,Irf9,-0.33598822399506795,5.984605626332357e-09
14383,Rgs14,-0.33580517365126317,6.106286762955365e-09
10322,Calr,-0.335316169462772,6.443203171714375e-09
9529,Snrpf,-0.335315263254091,6.443843922905106e-09
8851,Cttn,-0.335227853628711,6.5059390735007985e-09
2379,Ptprt,-0.33514854695523427,6.562778522894971e-09
2077,Anapc1,-0.33471732688490285,6.8803430297256654e-09
18348,Chrm1,-0.33459830889654135,6.9705773006093535e-09
17653,Tmem178,-0.3345260147318445,7.02594531777002e-09
2424,Ube2c,-0.334417036888687,7.110213089894207e-09
4682,Prdx1,-0.3340889769408281,7.369830656976917e-09
18423,Mpeg1,-0.33396466218459736,7.470585998311496e-09
2619,Polr3k,-0.33396312400545203,7.471840976598297e-09
7562,Pglyrp1,-0.333709483053483,7.681596101325078e-09
76,Rims1,-0.3336313241833323,7.747371626031024e-09
13513,Ppp1r9b,-0.3333605443503216,7.979488794184558e-09
12312,Dusp7,-0.3326379785913832,8.632284555940953e-09
7230,Cd9,-0.3326187613618614,8.650332603970925e-09
1619,Tbr1,-0.3320849711139302,9.166485895982468e-09
15472,Crip1,-0.33137374965838723,9.900670444750919e-09
3937,Plppr4,-0.3311868357136898,1.0102861685225272e-08
7190,C1ra,-0.3311405376634318,1.0153557400447234e-08
12410,Spink8,-0.3310200554380138,1.0286639169115083e-08
1832,Lrrc4c,-0.3309729617597034,1.0339114766006814e-08
13933,Sec14l1,-0.33083363262344795,1.0495886464683362e-08
4042,H2afz,-0.3306722279816307,1.0680370961410684e-08
17296,Lst1,-0.33064915525355915,1.0706997682188069e-08
2027,Myef2,-0.32958755894827835,1.2003989323712907e-08
16023,Mlc1,-0.32943328184287185,1.2204679646281999e-08
214,Stat1,-0.3294021965933132,1.2245507369173342e-08
9956,Eif4ebp1,-0.32927022825443303,1.2420310613741159e-08
