,gene,score,p-value
15636,Panx2,0.30606679433538037,7.655055626720018e-07
1245,Abi1,0.3058484104827409,7.802030207755208e-07
14015,Diras2,0.30574626372514724,7.87169978653145e-07
2662,Pgrmc1,0.30542941188120976,8.091619220626883e-07
2058,Mrps26,0.30530414451676213,8.180176564265393e-07
1369,Med27,0.3052701748102547,8.204350786815631e-07
14745,Rtn1,0.3052407512805919,8.225345023261012e-07
11344,Epor,0.30517599110057675,8.271733923147684e-07
17120,Slc25a23,0.3049058716456874,8.46794031480315e-07
6502,Braf,0.3048782769060287,8.488233211939896e-07
11722,Aagab,0.30479396860549923,8.550521459624758e-07
1429,Prrc2b,0.30447021672919977,8.793804570588778e-07
7571,Fbxo27,0.3042078561389295,8.995801145966691e-07
1631,Gad1,0.3041676555827934,9.027142000611165e-07
2350,Ywhab,0.3041347569976827,9.05286787065692e-07
12999,Supt6,0.3039294290820418,9.215021656939269e-07
6388,Kcnd2,0.30385725171225103,9.272679787643848e-07
16703,Fkbp5,0.30357055236838154,9.505134112636135e-07
654,Tmcc2,0.30341967447404433,9.629694088147647e-07
3896,Arsj,0.3033763412318883,9.665756359644224e-07
2197,Tcf15,0.3031370502395069,9.867234852585752e-07
13830,Scgn,0.3030557784451483,9.936573688238802e-07
2939,Rtl3,0.30284164216791887,1.0121508278975344e-06
11468,Thy1,0.30265647935050427,1.028407110880904e-06
16203,Lsamp,0.30220875459911023,1.0687534991937607e-06
337,Tmem169,0.30183039566116193,1.1040253079922662e-06
8490,Tacc2,0.30177286534582215,1.1094850302726119e-06
9923,Tmem59l,0.3015863747355571,1.127361395508128e-06
4250,Gba2,0.3014632722127164,1.139312174756586e-06
1394,Sh3glb2,0.3013282500945638,1.1525594129643156e-06
4768,Ccdc28b,0.3010211099247165,1.183244283171076e-06
1342,Adamtsl2,0.3003988150550712,1.2478265992955306e-06
14265,C130071C03Rik,0.3002989007505043,1.2585048192903255e-06
13739,Ryr2,0.3000153326825866,1.2892887551214252e-06
11986,Trf,-0.8613089277647269,3.508186378803759e-75
16108,Apod,-0.8201155883377756,2.616418299033207e-62
3241,Cldn11,-0.7900205720022946,7.880594789820464e-55
17714,Mbp,-0.7468100929614874,5.217913234594207e-46
10169,Mt2,-0.7434707224789378,2.1106939740332327e-45
12209,Mobp,-0.7357101119332194,5.002441138304264e-44
3009,Plp1,-0.7281752988047808,9.73418072609891e-43
1207,Vim,-0.7267521700041238,1.6862961904796816e-42
10170,Mt1,-0.7200569151963574,2.1365300153412384e-41
17939,Fth1,-0.7086594574084614,1.363938617359294e-39
3583,S100a6,-0.7070386194470037,2.4234563568449247e-39
9547,Cd63,-0.7020909324571492,1.3678094982019995e-38
7818,Ftl1,-0.6902819199392904,7.391749425682531e-37
13415,Gfap,-0.6901807669578484,7.642406078138958e-37
1438,Lcn2,-0.6824024280689329,9.53628893087653e-36
