,gene,score,p-value
6377,Ndufb2,0.39400453233623317,1.495193216729476e-13
17116,Matr3,0.39370854801616606,1.5646851963629807e-13
5760,Pebp1,0.3936660595486215,1.5749165300058355e-13
12531,Vamp2,0.3925751717748115,1.8612002669982974e-13
5558,Cds1,0.3915079654712687,2.1902595112540534e-13
10280,Tcf25,0.39127683403747016,2.2686862412952192e-13
8004,Ppme1,0.39076533623928633,2.452134836781497e-13
6917,Tpi1,0.39072808114059604,2.466049016881963e-13
2937,Tceal5,0.3905071685662499,2.550156277722109e-13
11583,Myo5a,0.3902426450733458,2.6545620807787467e-13
11456,Pkm,0.3901350385979192,2.698219287328598e-13
10578,Psmc6,0.38997587363069736,2.764084128732656e-13
11372,Elmod1,0.3899666767394093,2.7679376022121584e-13
11596,Mlip,0.38936297070022646,3.0327125169781183e-13
388,Epha4,0.38898075197268756,3.2129822495984154e-13
15385,Prickle1,0.38837973251851576,3.5178318289533253e-13
6671,Cnbp,0.38752331171930243,4.0015853025248187e-13
5351,Kcnip4,0.38603497305308765,5.001395085401807e-13
9118,Arl1,0.385802842658581,5.177901523084113e-13
3359,Gria2,0.38561343737347026,5.326417834451954e-13
8204,Cacng3,0.3838223180033865,6.953201736534164e-13
14750,Meg3,0.3836684923507324,7.113655281782665e-13
6767,Arl8b,0.38331743507499455,7.493507632843763e-13
11648,Snap91,0.38234388660190466,8.653599210941111e-13
8390,Bnip3,0.3823387631485061,8.660145844124207e-13
2057,Plcb1,0.3822554804673539,8.767243588651959e-13
7968,Pak1,0.38169946776702124,9.516143270140094e-13
5434,Rasl11b,0.3814732424366094,9.838420995487697e-13
5953,Stx1a,0.3808528214241836,1.0777963633289305e-12
12233,Mat2b,0.38077459823393267,1.0902472184955545e-12
3097,Stmn2,0.38038605727658653,1.1542035626398488e-12
7415,Eid2,0.3794772768142819,1.318441267790611e-12
11238,Thy1,0.37883853716587895,1.4473156362940622e-12
5533,Rasgef1b,0.3785777843364954,1.5033917704743866e-12
15938,Tagln3,0.37823244231616676,1.58093487015559e-12
8835,Egr2,0.37810754375732436,1.6099302867827867e-12
2873,Pgk1,0.3771593722948925,1.8476418588444593e-12
9267,Tbc1d30,0.37695147581853733,1.9041711219830718e-12
11669,Rasgrf1,0.3760162149349626,2.180069741196875e-12
6185,Hsph1,0.37583597693609155,2.237553769373333e-12
15705,Rtn4r,0.3758017555985966,2.2486340425647875e-12
13857,2010111I01Rik,0.3757173014566874,2.27620853839252e-12
11906,Arpp21,0.3753168750458602,2.4115062991513522e-12
14611,Jdp2,0.3750965773744108,2.489256579597301e-12
8658,Tspyl1,0.37495252268987556,2.5414158021391617e-12
15074,Adgrb1,0.3746145470735406,2.668012941473502e-12
12541,Kcnab3,0.37454926160985436,2.693166934183174e-12
2539,Pcsk1n,0.37454000718704944,2.696751273445919e-12
15007,Mal2,0.37439155921920514,2.75488724116253e-12
16829,Pja2,0.37300583245536556,3.36003363919134e-12
14012,Rasgrf2,0.3729877347665647,3.368737784749272e-12
3014,Shroom2,0.37220477140886343,3.767124956484439e-12
4833,Camk2n1,0.37218785042278035,3.776223273477155e-12
13700,Cap2,0.37206890187513003,3.840789188546218e-12
4247,Frrs1l,0.3719580753216246,3.901915140145279e-12
2522,Syp,0.3711402283889467,4.383297517058217e-12
15306,Sult4a1,0.37107441987018247,4.4244586254911404e-12
12692,Pitpna,0.37051591731192723,4.789305668452904e-12
14739,Cyp46a1,0.3704517458609284,4.833060936867133e-12
12787,Cdk5r1,0.3704000172245372,4.86861577479199e-12
16042,Synj1,0.37002333810290833,5.13532737587442e-12
2039,Prnp,0.36965821420509326,5.4074375657345315e-12
2358,Kcnb1,0.36936089046010423,5.6393652179052764e-12
1339,Sptan1,0.36913562975048314,5.821513594327059e-12
14064,Enc1,0.3689094724686018,6.010156260751321e-12
232,Satb2,0.36865934775853526,6.225737189699954e-12
10944,Mycbp2,0.36823196933285646,6.611672014307792e-12
6123,Lmtk2,0.3659862192281577,9.055962239396759e-12
5830,Arpc3,0.3658116208311814,9.279233811143278e-12
17651,Prpf19,0.3657783050096678,9.322442843544558e-12
1696,C1qtnf4,0.36576957785616204,9.33379393668044e-12
15740,Vwa5b2,0.36573505121809463,9.378833770173943e-12
16696,Klhdc3,0.36546014179759345,9.745093678045108e-12
17595,Chrm1,0.3639635137346276,1.1997272382451516e-11
398,Scg2,0.3636790155031071,1.247941621468528e-11
5022,Gabrd,0.36354832065551174,1.2707190063368866e-11
11492,Map2k1,0.36300517144674377,1.3697985023687437e-11
15392,Nell2,0.36273643932683636,1.4215655443144644e-11
14299,Eipr1,0.36242090989061304,1.4847842304158587e-11
383,Tmem198,0.3623977782422835,1.4895251538266998e-11
