,gene,score,p-value
12946,Evi2a,0.3470452184709642,3.6038558929065144e-08
6024,Limk1,0.3467808355510142,3.6966653938068754e-08
11123,Dock9,0.3465429242157148,3.7821476749444076e-08
17127,Prepl,0.346534544277368,3.785193074294577e-08
17572,St8sia5,0.34643554832497325,3.8213490473164506e-08
8490,Bnip3,0.34540700428436305,4.217237861551213e-08
16561,Cuta,0.3450793865660755,4.351432819544379e-08
16087,Cox17,0.34496615645891526,4.3987622112741616e-08
5499,Ociad1,0.3447939104332752,4.471712087811815e-08
12297,Ppp3r1,0.34459584481392,4.557037870890679e-08
13839,Hivep1,0.34401556506045217,4.816144073164373e-08
7605,Cox6b1,0.3429819626595408,5.3132183470447986e-08
1539,Cacnb4,0.3428645702102271,5.372702951700288e-08
16991,Nrtn,0.3425829633833616,5.5180234364075146e-08
166,Gm28175,0.3410666835136209,6.367890080273668e-08
17331,Ndufa2,0.3406569740867058,6.618335802183368e-08
13377,Psmc5,0.34059313884187264,6.65820067942323e-08
9259,Ndufa12,0.3405315282467639,6.696895396324912e-08
1426,Ptges2,0.3402914280136657,6.849766756836626e-08
13057,Dynll2,0.34021312711425034,6.900343054261372e-08
1547,Kcnj3,0.3401130799640681,6.965488950483007e-08
364,Wnt10a,0.33978182384522604,7.185438644527803e-08
12274,Nacad,0.33971451287091603,7.23094217233874e-08
2183,Nrsn2,0.33970524423569726,7.237229631448925e-08
3487,Syt11,0.33917935374986813,7.602719950094316e-08
544,Cdh20,0.3383309548136052,8.230074787755252e-08
5638,Klhl8,0.33770752151986155,8.722520264549679e-08
3999,Adgrl2,0.33692187679389546,9.38356408726587e-08
3267,Hspa4l,0.3368996717312735,9.402930516653853e-08
6300,Dync1i1,0.33686793113619173,9.430680252185154e-08
8280,Uqcrc2,0.3366586856965627,9.615597664721342e-08
4350,Tmem268,0.3363057639922241,9.935415106096191e-08
14783,Acyp1,0.33568556186319276,1.0522387950970185e-07
11426,Tmem25,0.33568320496541665,1.0524680920647218e-07
1276,Abca2,0.33497947646430226,1.12312465831957e-07
1895,Chp1,0.33495013609408275,1.1261674285190838e-07
15127,Polr2k,0.33491100919600464,1.1302374548294775e-07
8500,Adgra1,0.3347404080485477,1.1481494582250553e-07
892,Rgs4,0.3342781803605986,1.1980624691299426e-07
13125,Nxph3,0.3340129022822819,1.2276434975942583e-07
5771,Iscu,0.3339150127162133,1.2387354629631725e-07
8304,Prkcb,0.3338631758490604,1.2446481034520258e-07
1445,Stxbp1,0.3334856223158598,1.2885386323421126e-07
13859,Dtnbp1,0.33346683817482525,1.2907606917956992e-07
10019,Nfix,0.333448165867803,1.2929731722510513e-07
16839,Rcan2,0.333389108883323,1.299994854511752e-07
13395,Pitpnc1,0.33299093320183826,1.3483023114241984e-07
16235,Synj1,0.33270288127706654,1.384320034885758e-07
9268,Mrpl42,0.33210617233506085,1.4618965819909561e-07
